timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.7700,-0.001083,-0.009506,-0.999176,-0.003511,0.004354,-0.002002
2.7800,-0.001236,-0.010086,-0.999573,-0.001901,0.003035,-0.001524
2.7900,-0.001770,-0.009964,-1.000656,-0.002402,0.004962,-0.002547
2.8000,-0.002548,-0.009521,-0.998337,-0.002723,0.004181,-0.001805
2.8100,-0.000763,-0.011017,-1.000809,-0.003505,0.004660,-0.001716
2.8200,-0.002029,-0.010788,-1.000412,-0.002972,0.004640,-0.003461
2.8300,-0.002350,-0.009903,-0.998123,-0.003410,0.003799,-0.003035
2.8400,-0.002441,-0.010223,-0.999832,-0.004510,0.002760,-0.001419
2.8500,-0.002319,-0.009338,-0.999649,-0.002823,0.002832,-0.000368
2.8600,-0.001892,-0.009506,-0.998398,-0.002682,0.002516,-0.000258
2.8700,-0.001968,-0.010925,-0.998444,-0.002603,0.004206,-0.002055
2.8800,-0.001801,-0.011032,-0.999100,-0.002241,0.003835,-0.001238
2.8900,-0.001846,-0.010406,-1.000595,-0.002852,0.003697,-0.000291
2.9000,-0.001984,-0.009857,-0.999802,-0.003803,0.003982,-0.001194
2.9100,-0.001328,-0.009598,-0.998398,-0.001971,0.004337,-0.001458
2.9200,-0.002090,-0.012314,-1.000107,-0.003213,0.004549,-0.002557
2.9300,-0.002655,-0.010941,-1.000198,-0.004515,0.004200,-0.001101
2.9400,-0.002655,-0.009827,-0.999390,-0.003052,0.004406,-0.001998
2.9500,-0.002014,-0.009888,-0.999863,-0.002218,0.003471,-0.001048
2.9600,-0.003479,-0.010345,-0.999695,-0.002494,0.004611,-0.002000
2.9700,-0.002197,-0.009552,-0.999954,-0.004311,0.004870,-0.000376
2.9800,-0.001968,-0.010056,-0.999466,-0.003630,0.003726,-0.000634
2.9900,-0.002380,-0.011032,-1.000992,-0.003463,0.003213,-0.001466
3.0000,-0.002335,-0.010117,-0.999969,-0.002030,0.005141,-0.001336
3.0100,-0.001678,-0.009521,-0.998962,-0.003951,0.004246,0.000330
3.0200,-0.001221,-0.009201,-0.999481,-0.001712,0.004095,-0.002364
3.0300,-0.001938,-0.010574,-0.998901,-0.003113,0.003678,-0.000815
3.0400,-0.002090,-0.009964,-0.999832,-0.003346,0.004132,-0.003030
3.0500,-0.002228,-0.010895,-0.999008,-0.002379,0.004360,-0.000696
3.0600,-0.002670,-0.010071,-0.999680,-0.003153,0.002281,-0.002517
3.0700,-0.002365,-0.010864,-1.000061,-0.003265,0.004070,-0.000919
3.0800,-0.001938,-0.010056,-0.999817,-0.003569,0.004470,-0.001458
3.0900,-0.002914,-0.010803,-0.998108,-0.004654,0.004015,-0.001179
3.1000,-0.002121,-0.009979,-0.999985,-0.003856,0.004616,-0.001534
3.1100,-0.001633,-0.010178,-0.999222,-0.003231,0.003879,-0.001515
3.1200,-0.001572,-0.009857,-0.999985,-0.004072,0.002554,-0.002971
3.1300,-0.003448,-0.009918,-0.999527,-0.004313,0.002785,-0.002841
3.1400,-0.003204,-0.009308,-0.999207,-0.004346,0.002681,-0.000704
3.1500,-0.002579,-0.009796,-1.000168,-0.003843,0.002956,-0.001088
3.1600,-0.002106,-0.010544,-1.000732,-0.004535,0.003830,-0.001164
3.1700,-0.000870,-0.009689,-1.000198,-0.004417,0.003858,-0.001659
3.1800,-0.001221,-0.010971,-0.999298,-0.003440,0.004469,-0.001984
3.1900,-0.001251,-0.010117,-0.999496,-0.002377,0.002941,-0.001410
3.2000,-0.001434,-0.010925,-0.999832,-0.003122,0.004837,-0.003375
3.2100,-0.001602,-0.011337,-0.999481,-0.003417,0.004188,-0.002040
3.2200,-0.001099,-0.010178,-0.999496,-0.003470,0.003161,-0.001858
3.2300,-0.001450,-0.011093,-1.000717,-0.003139,0.005492,-0.001950
3.2400,-0.001556,-0.011093,-0.999451,-0.003134,0.003667,-0.000897
3.2500,-0.002640,-0.009445,-1.000031,-0.003590,0.003238,-0.001668
3.2600,-0.001175,-0.010254,-0.999710,-0.002389,0.004348,-0.001462
3.2700,-0.002228,-0.010178,-1.000305,-0.004149,0.002864,-0.001334
3.2800,-0.002365,-0.009720,-0.998840,-0.002286,0.004212,-0.001121
3.2900,-0.001938,-0.011017,-0.999451,-0.003268,0.002813,-0.000519
3.3000,-0.002075,-0.009933,-1.000198,-0.001858,0.004202,-0.000521
3.3100,-0.001175,-0.009644,-0.998672,-0.003837,0.004453,-0.002451
3.3200,-0.001877,-0.010620,-0.999298,-0.001365,0.002880,-0.001689
3.3300,-0.002731,-0.010773,-0.999390,-0.002238,0.002682,-0.001595
3.3400,-0.002304,-0.010223,-0.999969,-0.002598,0.003361,-0.000742
3.3500,-0.002625,-0.008621,-0.999237,-0.002878,0.004088,-0.001854
3.3600,-0.002213,-0.010422,-0.998672,-0.003083,0.003844,-0.002397
3.3700,-0.002563,-0.010437,-0.998230,-0.003644,0.004003,-0.002451
3.3800,-0.002014,-0.009857,-0.999283,-0.003019,0.005420,-0.000685
3.3900,-0.001556,-0.010117,-0.999619,-0.003519,0.003310,-0.000719
3.4000,-0.001968,-0.009995,-0.998947,-0.002700,0.003788,-0.002530
3.4100,-0.002213,-0.009659,-0.999680,-0.002532,0.002590,-0.003048
3.4200,-0.001343,-0.009674,-1.000320,-0.003005,0.003399,-0.001588
3.4300,-0.000626,-0.010574,-0.999634,-0.002954,0.004741,-0.001762
3.4400,-0.002533,-0.009598,-1.000076,-0.002697,0.003916,-0.001968
3.4500,-0.002579,-0.009613,-0.999908,-0.002781,0.005475,-0.001503
3.4600,-0.001755,-0.010513,-0.998398,-0.003937,0.003401,0.000865
3.4700,-0.002213,-0.009506,-0.999619,-0.002321,0.004124,-0.000833
3.4800,-0.001816,-0.009537,-0.999496,-0.002915,0.004102,-0.002515
3.4900,-0.001129,-0.009232,-1.000366,-0.003561,0.001250,-0.002446
3.5000,-0.001297,-0.008743,-0.999268,-0.004250,0.002970,-0.000040
3.5100,-0.002060,-0.009171,-0.999649,-0.002781,0.004931,-0.000808
3.5200,-0.001236,-0.010345,-1.000427,-0.002622,0.004452,-0.002107
3.5300,-0.001282,-0.010895,-0.998276,-0.004204,0.005626,-0.000804
3.5400,-0.001282,-0.009766,-0.998795,-0.004254,0.002995,-0.001849
3.5500,-0.001328,-0.010971,-1.000000,-0.001938,0.003736,-0.001469
3.5600,-0.002213,-0.010773,-0.999390,-0.003386,0.003611,-0.002861
3.5700,-0.001038,-0.009766,-0.999298,-0.002879,0.003891,-0.002339
3.5800,-0.002472,-0.009445,-1.000381,-0.003850,0.003071,-0.000683
3.5900,-0.001282,-0.009766,-1.000381,-0.000892,0.004061,-0.002413
3.6000,-0.001190,-0.010391,-1.000122,-0.002119,0.003428,-0.001550
3.6100,-0.002411,-0.009140,-1.000214,-0.002860,0.004407,-0.000935
3.6200,-0.001526,-0.008850,-1.000290,-0.001717,0.002748,-0.001173
3.6300,-0.002335,-0.011032,-0.999832,-0.002275,0.003876,-0.001715
3.6400,-0.001953,-0.010605,-0.998840,-0.003180,0.004217,-0.001789
3.6500,-0.001923,-0.011047,-0.999588,-0.004375,0.003660,-0.000506
3.6600,-0.002411,-0.009918,-1.000290,-0.003330,0.003742,-0.003074
3.6700,-0.001175,-0.011047,-0.998856,-0.002981,0.004946,-0.002079
3.6800,-0.002243,-0.008987,-0.999435,-0.002413,0.003924,-0.003023
3.6900,-0.001328,-0.010727,-0.999680,-0.002825,0.002967,-0.001800
3.7000,-0.000839,-0.010162,-0.999039,-0.004323,0.004348,-0.001097
3.7100,-0.001831,-0.010086,-1.000381,-0.002536,0.004380,-0.001924
3.7200,-0.001953,-0.009628,-0.999466,-0.001864,0.002682,-0.002251
3.7300,-0.002533,-0.011093,-0.999405,-0.003042,0.004673,-0.001768
3.7400,-0.001984,-0.010239,-0.999359,-0.003363,0.004428,-0.000854
3.7500,-0.002518,-0.010986,-0.999435,-0.003977,0.002195,-0.002154
3.7600,-0.002396,-0.011246,-0.998871,-0.002070,0.004902,-0.002560
3.7700,-0.001404,-0.009857,-0.999527,-0.002810,0.003031,-0.000729
3.7800,-0.001953,-0.010101,-0.999329,-0.003128,0.004008,-0.001350
3.7900,-0.001404,-0.010117,-1.000351,-0.003597,0.004153,-0.002388
3.8000,-0.001556,-0.009338,-0.999069,-0.003634,0.004233,-0.003898
3.8100,-0.001358,-0.009521,-1.000275,-0.004205,0.003400,-0.001611
3.8200,-0.002686,-0.009293,-1.000519,-0.003559,0.003521,-0.001292
3.8300,-0.002609,-0.010147,-0.999954,-0.002720,0.003215,-0.003532
3.8400,-0.001251,-0.009933,-0.998734,-0.002325,0.004699,-0.003006
3.8500,-0.002502,-0.009537,-0.998428,-0.003836,0.002600,-0.000611
3.8600,-0.002213,-0.010269,-1.000259,-0.002914,0.004705,-0.001968
3.8700,-0.000519,-0.010620,-0.999466,-0.003929,0.003992,-0.001703
3.8800,-0.002167,-0.011017,-0.998901,-0.003368,0.003784,-0.002463
3.8900,-0.002594,-0.009171,-0.999329,-0.003193,0.003531,0.000123
3.9000,-0.001678,-0.010178,-0.999359,-0.003002,0.004486,-0.002064
3.9100,-0.002518,-0.009644,-1.000580,-0.002549,0.002887,-0.000303
3.9200,-0.001526,-0.011444,-1.000320,-0.003284,0.003933,-0.000366
3.9300,-0.001785,-0.010086,-0.999954,-0.002050,0.003904,-0.000398
3.9400,-0.002441,-0.009476,-1.000427,-0.002053,0.003768,-0.000663
3.9500,-0.002579,-0.008575,-0.999176,-0.003440,0.002859,-0.000928
3.9600,-0.001068,-0.009766,-1.000351,-0.002504,0.002925,-0.001225
3.9700,-0.002670,-0.010025,-0.999405,-0.003192,0.005593,-0.003211
3.9800,-0.002625,-0.010834,-1.000778,-0.002983,0.003715,-0.001960
3.9900,-0.002609,-0.010208,-1.000259,-0.002277,0.004985,-0.001673
4.0000,-0.003067,-0.010590,-0.999222,-0.002686,0.004896,-0.001105
4.0100,-0.002228,-0.011795,-1.000137,-0.003238,0.003267,-0.003188
4.0200,-0.002869,-0.010971,-1.000214,-0.002024,0.003092,-0.003104
4.0300,-0.002274,-0.010223,-0.999481,-0.003198,0.003452,-0.002789
4.0400,-0.001160,-0.010529,-1.000656,-0.003043,0.003280,-0.000087
4.0500,-0.000702,-0.010483,-1.001190,-0.004000,0.003200,-0.000054
4.0600,-0.002411,-0.011047,-1.000427,-0.001313,0.003311,-0.001008
4.0700,-0.003418,-0.010498,-0.999268,-0.001680,0.004107,-0.003079
4.0800,-0.001572,-0.009903,-0.999466,-0.004037,0.003748,-0.001328
4.0900,-0.001541,-0.010040,-1.000244,-0.003826,0.004688,-0.002708
4.1000,-0.001236,-0.010696,-0.999481,-0.003254,0.004312,-0.002296
4.1100,-0.001892,-0.010422,-0.998917,-0.004051,0.003778,-0.002355
4.1200,-0.001190,-0.010635,-0.999649,-0.002101,0.005219,-0.002178
4.1300,-0.000259,-0.009415,-0.998413,-0.003531,0.004609,-0.001540
4.1400,-0.002655,-0.009689,-0.998535,-0.002821,0.003653,-0.002264
4.1500,-0.002365,-0.009369,-0.999329,-0.001718,0.004382,-0.000902
4.1600,-0.001907,-0.010742,-0.998245,-0.003650,0.003557,-0.003344
4.1700,-0.001877,-0.010834,-0.997803,-0.002389,0.003556,-0.001800
4.1800,-0.002182,-0.009521,-0.999588,-0.002478,0.003568,-0.001416
4.1900,-0.002243,-0.010742,-0.999695,-0.001943,0.005575,-0.002522
4.2000,-0.001434,-0.010376,-0.999329,-0.002859,0.003183,-0.002932
4.2100,-0.002228,-0.011871,-1.000107,-0.003821,0.004158,-0.002573
4.2200,-0.002274,-0.009567,-1.001083,-0.002492,0.003284,-0.001951
4.2300,-0.000732,-0.010117,-0.998825,-0.003041,0.004465,-0.001781
4.2400,-0.002014,-0.010056,-0.999954,-0.003416,0.004938,0.000257
4.2500,-0.000992,-0.011292,-0.999008,-0.003271,0.003267,-0.002920
4.2600,-0.002960,-0.009979,-0.998856,-0.002565,0.004042,-0.001480
4.2700,-0.001999,-0.010345,-0.999268,-0.002967,0.003953,-0.001118
4.2800,-0.002701,-0.011047,-0.999283,-0.003612,0.003475,-0.003779
4.2900,-0.002228,-0.010010,-1.000198,-0.003545,0.003297,0.000316
4.3000,-0.001831,-0.010010,-1.000732,-0.003381,0.003792,-0.001177
4.3100,-0.002609,-0.010773,-1.000381,-0.003761,0.002697,-0.001452
4.3200,-0.001785,-0.009918,-1.000626,-0.002911,0.004184,-0.001590
4.3300,-0.002548,-0.009827,-0.999725,-0.003826,0.003196,-0.001845
4.3400,-0.001099,-0.010803,-0.998978,-0.003235,0.003817,-0.002382
4.3500,-0.001816,-0.009521,-0.999420,-0.003295,0.004139,-0.001867
4.3600,-0.002121,-0.010132,-0.999191,-0.002286,0.004651,-0.002015
4.3700,-0.002396,-0.009720,-1.000244,-0.002080,0.003242,-0.002198
4.3800,-0.002136,-0.009537,-0.999817,-0.003531,0.003657,-0.003419
4.3900,-0.001434,-0.009705,-0.999252,-0.003830,0.003713,-0.001031
4.4000,-0.000778,-0.010300,-0.999542,-0.002984,0.003587,-0.003088
4.4100,-0.001877,-0.010880,-0.999924,-0.003709,0.004641,-0.002029
4.4200,-0.002808,-0.010147,-0.999146,-0.002420,0.005926,-0.001453
4.4300,-0.002640,-0.010468,-1.000214,-0.002936,0.003847,-0.001533
4.4400,-0.001755,-0.009979,-0.999786,-0.002402,0.004960,-0.001381
4.4500,-0.002243,-0.009933,-0.999725,-0.004246,0.002712,-0.001450
4.4600,-0.001633,-0.009796,-0.999924,-0.004066,0.003690,-0.002023
4.4700,-0.003189,-0.009125,-1.000259,-0.003278,0.003471,-0.004102
4.4800,-0.001648,-0.009918,-1.000137,-0.002638,0.004360,-0.002005
4.4900,-0.001831,-0.009613,-0.998154,-0.001602,0.003833,-0.002212
4.5000,-0.002136,-0.010178,-0.999466,-0.003822,0.004296,-0.000457
4.5100,-0.002060,-0.009979,-0.999237,-0.003706,0.003265,-0.000889
4.5200,-0.001846,-0.009827,-0.998764,-0.002709,0.004302,0.000313
4.5300,-0.001129,-0.010727,-0.999466,-0.002966,0.003753,-0.000349
4.5400,-0.001923,-0.009125,-0.999573,-0.002831,0.001789,-0.001450
4.5500,-0.003326,-0.009628,-1.000031,-0.003252,0.003958,-0.001271
4.5600,-0.001083,-0.010544,-0.999756,-0.003990,0.003529,-0.001637
4.5700,-0.001083,-0.010300,-0.999939,-0.003961,0.004030,-0.002599
4.5800,-0.001694,-0.011124,-0.998840,-0.003035,0.003720,-0.000430
4.5900,-0.002792,-0.009430,-0.999893,-0.003838,0.003586,-0.002547
4.6000,-0.001831,-0.009552,-0.999435,-0.004049,0.003728,-0.001676
4.6100,-0.001770,-0.009018,-0.999176,-0.001955,0.003077,-0.002210
4.6200,-0.001495,-0.008972,-0.999573,-0.002889,0.005600,-0.002986
4.6300,-0.001709,-0.009445,-0.999756,-0.003324,0.004216,-0.000300
4.6400,-0.002838,-0.010803,-0.998383,-0.004057,0.003434,-0.003770
4.6500,-0.001694,-0.010513,-0.998611,-0.003272,0.004440,-0.001924
4.6600,-0.001389,-0.009964,-0.998474,-0.002817,0.004037,-0.002719
4.6700,-0.001831,-0.010574,-0.999313,-0.003568,0.004178,-0.002159
4.6800,-0.001831,-0.010849,-0.999191,-0.002901,0.004348,-0.002407
4.6900,-0.002945,-0.010025,-0.999603,-0.002528,0.003783,-0.002905
4.7000,-0.003708,-0.010284,-0.998993,-0.001234,0.003955,-0.003164
4.7100,-0.002228,-0.009766,-0.999069,-0.003113,0.003774,-0.002720
4.7200,-0.001007,-0.009567,-0.998550,-0.003286,0.003609,-0.003620
4.7300,-0.002472,-0.010452,-1.000275,-0.003701,0.002565,-0.000968
4.7400,-0.001053,-0.010483,-0.999634,-0.002790,0.003625,-0.001915
4.7500,-0.001526,-0.010300,-0.999176,-0.002755,0.003642,-0.001987
4.7600,-0.003052,-0.010345,-0.998734,-0.003061,0.004712,-0.000817
4.7700,-0.003387,-0.009323,-0.999649,-0.004111,0.003954,-0.002957
4.7800,-0.001938,-0.009430,-0.999847,-0.003539,0.004471,-0.001501
4.7900,-0.002502,-0.010422,-1.000671,-0.002472,0.003351,-0.001829
4.8000,-0.001678,-0.010040,-1.000717,-0.003243,0.004179,-0.002685
4.8100,-0.001495,-0.010406,-1.000259,-0.002984,0.003346,-0.002700
4.8200,-0.001923,-0.010391,-0.999908,-0.002323,0.002370,-0.002195
4.8300,-0.002441,-0.010147,-0.999756,-0.002736,0.002465,-0.001070
4.8400,-0.002457,-0.010101,-0.999634,-0.002756,0.004581,-0.001795
4.8500,-0.002121,-0.010452,-0.999893,-0.002685,0.004508,-0.000162
4.8600,-0.002991,-0.010605,-0.999466,-0.001921,0.003800,-0.003092
4.8700,-0.001282,-0.010590,-0.999847,-0.002688,0.004397,-0.001523
4.8800,-0.001312,-0.010880,-1.000687,-0.003471,0.004312,-0.001608
4.8900,-0.002243,-0.010086,-0.999619,-0.002632,0.003367,-0.000758
4.9000,-0.002426,-0.009476,-1.000015,-0.002811,0.004288,-0.001018
4.9100,-0.002548,-0.010178,-1.000061,-0.003033,0.005038,-0.001443
4.9200,-0.002121,-0.010422,-0.999237,-0.001562,0.004936,-0.001055
4.9300,-0.002045,-0.009201,-0.999542,-0.002866,0.003376,-0.001121
4.9400,-0.001266,-0.010620,-1.000977,-0.003575,0.002476,-0.001790
4.9500,-0.001923,-0.010620,-0.999878,-0.003204,0.003748,-0.002317
4.9600,-0.001373,-0.009369,-0.998871,-0.002305,0.003785,-0.002313
4.9700,-0.002625,-0.010483,-0.999863,-0.002925,0.004090,-0.003176
4.9800,-0.002197,-0.009537,-0.998428,-0.002287,0.003991,-0.002742
4.9900,-0.002853,-0.010590,-0.998932,-0.002426,0.004743,-0.002788
5.0000,-0.001480,-0.009750,-0.998886,-0.003088,0.004037,-0.002272
5.0100,-0.002563,-0.009735,-0.999023,-0.004025,0.003396,-0.000675
5.0200,-0.002945,-0.009644,-0.999435,-0.003627,0.003785,0.000035
5.0300,-0.001907,-0.009201,-0.999908,-0.002857,0.003332,-0.002124
5.0400,-0.002518,-0.009399,-1.000214,-0.002757,0.002630,-0.001623
5.0500,-0.001556,-0.010620,-1.000122,-0.000953,0.004214,-0.002487
5.0600,-0.001129,-0.009354,-0.998001,-0.002059,0.003842,0.000132
5.0700,-0.001999,-0.010712,-0.999893,-0.002260,0.004162,-0.001701
5.0800,-0.001114,-0.009674,-0.999985,-0.003012,0.004130,-0.001939
5.0900,-0.002670,-0.010834,-1.000977,-0.002276,0.005201,-0.000159
5.1000,-0.001358,-0.010406,-1.000076,-0.002996,0.004488,-0.001918
5.1100,-0.001984,-0.009827,-1.000244,-0.002581,0.003660,-0.001313
5.1200,-0.002335,-0.010315,-0.999939,-0.003006,0.003576,-0.000255
5.1300,-0.001709,-0.010239,-1.000198,-0.002439,0.003858,-0.002124
5.1400,-0.002396,-0.010574,-0.999039,-0.002319,0.003587,-0.001849
5.1500,-0.002228,-0.010818,-0.999619,-0.001772,0.003248,-0.001231
5.1600,-0.001572,-0.010498,-1.000214,-0.001824,0.002942,-0.001622
5.1700,-0.000992,-0.010284,-0.999390,-0.002511,0.002866,-0.001563
5.1800,-0.000595,-0.009720,-0.999557,-0.002886,0.002303,-0.001338
5.1900,-0.001709,-0.010437,-0.999603,-0.004166,0.003110,-0.001939
5.2000,-0.002090,-0.009415,-0.998459,-0.003198,0.003956,-0.001360
5.2100,-0.001251,-0.010574,-1.000290,-0.003323,0.003107,-0.000598
5.2200,-0.002441,-0.010818,-0.999832,-0.003840,0.004443,-0.003228
5.2300,-0.001984,-0.010941,-0.999054,-0.002192,0.002698,-0.000358
5.2400,-0.002686,-0.011017,-0.998596,-0.003255,0.003977,-0.000474
5.2500,-0.002274,-0.009583,-0.999680,-0.001772,0.004025,-0.000569
5.2600,-0.002075,-0.009262,-0.999054,-0.002747,0.003759,-0.000905
5.2700,-0.002075,-0.010117,-0.999603,-0.003088,0.002728,-0.001718
5.2800,-0.001694,-0.011017,-0.999741,-0.003718,0.003038,-0.001074
5.2900,-0.001938,-0.009369,-0.999542,-0.003478,0.003021,-0.002000
5.3000,-0.000870,-0.010162,-1.000183,-0.003914,0.003542,-0.000448
5.3100,-0.001602,-0.010864,-1.000732,-0.003236,0.004420,-0.003434
5.3200,-0.001862,-0.010742,-1.001083,-0.002774,0.003336,-0.001565
5.3300,-0.001770,-0.009491,-0.999710,-0.001350,0.002481,-0.001059
5.3400,-0.001007,-0.010193,-0.999634,-0.002738,0.004587,-0.001504
5.3500,-0.001816,-0.008301,-0.999603,-0.002712,0.003701,-0.003400
5.3600,-0.001450,-0.010895,-0.998764,-0.002833,0.002660,-0.001796
5.3700,-0.002014,-0.011627,-0.998703,-0.003192,0.004245,-0.001730
5.3800,-0.002487,-0.009933,-0.998947,-0.002521,0.003831,-0.001841
5.3900,-0.001907,-0.009689,-1.000290,-0.004621,0.004231,-0.000291
5.4000,-0.001755,-0.009888,-0.999786,-0.002899,0.003649,-0.000549
5.4100,-0.001511,-0.010712,-0.999298,-0.001227,0.005502,-0.002884
5.4200,-0.001648,-0.008911,-0.999481,-0.002417,0.004424,-0.002627
5.4300,-0.002426,-0.009888,-0.999268,-0.002698,0.003797,-0.001357
5.4400,-0.001831,-0.009079,-0.998337,-0.003336,0.004056,-0.001800
5.4500,-0.000809,-0.010330,-0.999451,-0.003901,0.004291,-0.001667
5.4600,-0.002121,-0.009216,-0.999725,-0.003884,0.002267,-0.000951
5.4700,-0.001694,-0.009674,-0.999222,-0.002696,0.002652,-0.001322
5.4800,-0.001846,-0.009949,-1.000046,-0.002579,0.003037,-0.001621
5.4900,-0.000900,-0.010010,-0.999298,-0.002672,0.002055,-0.002363
5.5000,-0.002472,-0.009796,-0.999207,-0.002386,0.005819,-0.001446
5.5100,-0.001526,-0.008865,-0.999786,-0.003752,0.003864,-0.003200
5.5200,-0.000992,-0.012512,-0.999161,-0.002410,0.002539,-0.000222
5.5300,-0.002319,-0.009659,-1.000015,-0.004123,0.003480,-0.001136
5.5400,-0.002762,-0.009171,-1.000092,-0.003433,0.003748,-0.000906
5.5500,-0.001160,-0.009277,-0.999741,-0.001809,0.002280,-0.003987
5.5600,-0.002716,-0.010223,-1.000351,-0.003581,0.004367,-0.003278
5.5700,-0.002869,-0.009842,-0.998459,-0.002641,0.002932,-0.004882
5.5800,-0.003128,-0.009964,-0.999786,-0.002884,0.003495,-0.003084
5.5900,-0.001785,-0.010117,-0.999969,-0.003016,0.003180,-0.000940
5.6000,-0.001740,-0.010437,-0.999405,-0.003229,0.005148,-0.000602
5.6100,-0.002777,-0.010376,-0.999924,-0.002480,0.005177,-0.000868
5.6200,-0.002167,-0.010529,-0.999329,-0.003271,0.004311,-0.002574
5.6300,-0.002151,-0.010254,-0.998901,-0.002820,0.003657,-0.001682
5.6400,-0.003555,-0.012192,-0.999588,-0.003523,0.003083,-0.001478
5.6500,-0.001862,-0.010605,-1.000000,-0.003924,0.003528,-0.001546
5.6600,-0.001968,-0.010361,-1.001251,-0.003154,0.004270,-0.001388
5.6700,-0.001419,-0.009506,-1.000931,-0.004600,0.002805,0.000175
5.6800,-0.000427,-0.009125,-1.000366,-0.002251,0.002949,-0.003161
5.6900,-0.001068,-0.009918,-0.999191,-0.003637,0.003413,-0.001917
5.7000,-0.002426,-0.010330,-1.000549,-0.001780,0.003410,-0.000534
5.7100,-0.002731,-0.009415,-0.999191,-0.004210,0.003281,-0.000896
5.7200,-0.001404,-0.009979,-0.999634,-0.002754,0.003525,-0.001127
5.7300,-0.001297,-0.009537,-0.999374,-0.002785,0.004900,-0.002885
5.7400,-0.002304,-0.009415,-0.999512,-0.003242,0.002807,-0.001782
5.7500,-0.001099,-0.009064,-0.998505,-0.002592,0.003168,-0.003759
5.7600,-0.001968,-0.011200,-0.999847,-0.002183,0.002784,-0.002138
5.7700,-0.000885,-0.011185,-0.998657,-0.004306,0.005097,-0.002586
5.7800,-0.002487,-0.010468,-0.998672,-0.003165,0.003173,-0.001129
5.7900,-0.001755,-0.011185,-0.998779,-0.003906,0.003066,-0.002234
5.8000,-0.002808,-0.009842,-0.998383,-0.002577,0.002998,-0.002218
5.8100,-0.001450,-0.009796,-0.998795,-0.003114,0.003731,-0.002271
5.8200,-0.000504,-0.010269,-0.999878,-0.003863,0.006087,-0.002259
5.8300,-0.001465,-0.010132,-0.999252,-0.002369,0.003747,-0.001435
5.8400,-0.002365,-0.009735,-0.998077,-0.002379,0.002572,-0.001704
5.8500,-0.001755,-0.010529,-0.999023,-0.003082,0.003865,-0.003048
5.8600,-0.001877,-0.010025,-0.999130,-0.002484,0.002723,-0.002204
5.8700,-0.002090,-0.009476,-0.998352,-0.003277,0.002020,-0.000330
5.8800,-0.002304,-0.011154,-0.999054,-0.003148,0.002827,-0.003481
5.8900,-0.001526,-0.010071,-1.000061,-0.002870,0.003417,-0.000814
5.9000,-0.001068,-0.010071,-0.999649,-0.002468,0.004412,-0.001643
5.9100,-0.002930,-0.010696,-0.999054,-0.004236,0.003395,-0.001708
5.9200,-0.002106,-0.009949,-0.998993,-0.003584,0.003197,-0.002006
5.9300,-0.002426,-0.009659,-1.001160,-0.003734,0.002874,-0.001414
5.9400,-0.002716,-0.010132,-1.000656,-0.002690,0.004882,-0.001619
5.9500,-0.001144,-0.009216,-0.999268,-0.002689,0.003372,-0.000373
5.9600,-0.001709,-0.009109,-1.000961,-0.004526,0.003508,-0.001391
5.9700,-0.001465,-0.010590,-0.999664,-0.002299,0.003832,-0.001678
5.9800,-0.001968,-0.010086,-0.999603,-0.001107,0.003506,-0.002406
5.9900,-0.000977,-0.010590,-0.998672,-0.002655,0.003466,-0.001130
6.0000,-0.001450,-0.010620,-1.000580,-0.003828,0.003667,-0.001978
6.0100,-0.002304,-0.010300,-1.000626,-0.004426,0.004057,-0.002118
6.0200,-0.001984,-0.010651,-0.998703,-0.003478,0.004092,-0.001699
6.0300,-0.002045,-0.009033,-1.000168,-0.003271,0.003089,-0.000154
6.0400,-0.003021,-0.009827,-1.001541,-0.002598,0.003066,-0.002099
6.0500,-0.001877,-0.009933,-1.000122,-0.002656,0.004173,-0.001884
6.0600,-0.001587,-0.009903,-0.999527,-0.003616,0.003328,-0.002593
6.0700,-0.002609,-0.009079,-0.998520,-0.001846,0.004095,-0.002188
6.0800,-0.002579,-0.010101,-0.999496,-0.003296,0.004096,-0.001965
6.0900,-0.001892,-0.010178,-0.998734,-0.002794,0.003336,-0.001587
6.1000,-0.002991,-0.011093,-0.999268,-0.002651,0.002482,-0.002464
6.1100,-0.001495,-0.010132,-0.999634,-0.001696,0.004911,-0.000938
6.1200,-0.001877,-0.009094,-0.999191,-0.003758,0.003583,0.000127
6.1300,-0.001846,-0.008987,-0.999710,-0.005103,0.004040,-0.001409
6.1400,-0.001343,-0.009460,-1.001099,-0.003859,0.003255,-0.003314
6.1500,-0.001846,-0.009628,-0.999802,-0.003681,0.003917,-0.001116
6.1600,-0.001236,-0.010010,-0.999573,-0.002451,0.003444,-0.002879
6.1700,-0.000961,-0.010712,-0.998383,-0.003884,0.003431,-0.001994
6.1800,-0.001740,-0.009247,-1.000336,-0.001932,0.003766,-0.002529
6.1900,-0.002686,-0.009521,-0.999268,-0.002468,0.002386,-0.001477
6.2000,-0.002457,-0.009720,-1.000168,-0.003154,0.004361,-0.002244
6.2100,-0.001984,-0.009705,-0.999283,-0.005348,0.003586,-0.000595
6.2200,-0.002274,-0.010422,-1.000092,-0.002837,0.002854,-0.002836
6.2300,-0.003555,-0.009415,-0.998886,-0.002992,0.004233,-0.001938
6.2400,-0.002869,-0.011215,-0.998810,-0.003838,0.004166,-0.000023
6.2500,-0.002777,-0.010223,-0.999557,-0.002447,0.005083,0.000405
